id,user_id,job_id,status
34480,18038,757,Selected
34481,18039,1518,Rejected
34482,18040,800,Rejected
34483,18041,732,Rejected
34484,18042,1193,Rejected
34485,18042,1559,Rejected
34486,18042,632,Rejected
34487,18043,1018,Rejected
34488,18043,1900,Rejected
34489,18044,467,Rejected
34490,18045,1995,Rejected
34491,18046,1948,Rejected
34492,18046,1473,Rejected
34493,18046,1359,Rejected
34494,18046,577,Selected
34495,18046,1229,Rejected
34496,18046,889,Rejected
34497,18047,1693,Rejected
34498,18048,392,Rejected
34499,18048,652,Rejected
34500,18048,1639,Rejected
34501,18048,1870,Rejected
34502,18049,988,Rejected
34503,18050,1629,Rejected
34504,18051,323,Rejected
34505,18052,570,Rejected
34506,18053,976,Rejected
34507,18053,1270,Rejected
34508,18053,1126,Rejected
34509,18053,1788,Rejected
34510,18054,86,Rejected
34511,18055,1110,Rejected
34512,18055,1715,Rejected
34513,18055,204,Rejected
34514,18056,1091,Rejected
34515,18057,80,Rejected
34516,18058,1697,Rejected
34517,18059,1453,Rejected
34518,18059,1108,Rejected
34519,18060,1021,Rejected
34520,18061,731,Rejected
34521,18062,93,Rejected
34522,18063,245,Rejected
34523,18063,1370,Rejected
34524,18064,368,Rejected
34525,18064,1652,Rejected
34526,18064,1282,Rejected
34527,18065,115,Rejected
34528,18065,1964,Rejected
34529,18065,494,Rejected
34530,18066,1573,Rejected
34531,18066,635,Rejected
34532,18066,1963,Rejected
34533,18066,1289,Rejected
34534,18066,519,Rejected
34535,18066,2,Rejected
34536,18066,1644,Rejected
34537,18066,1490,Rejected
34538,18067,1001,Rejected
34539,18068,1458,Rejected
34540,18068,207,Rejected
34541,18068,823,Rejected
34542,18068,97,Rejected
34543,18068,1957,Rejected
34544,18069,1805,Rejected
34545,18069,412,Rejected
34546,18070,808,Rejected
34547,18071,1634,Rejected
34548,18071,481,Rejected
34549,18072,1449,Rejected
34550,18072,357,Rejected
34551,18073,787,Rejected
34552,18074,301,Rejected
34553,18074,996,Rejected
34554,18074,303,Rejected
34555,18075,1594,Selected
34556,18076,1171,Rejected
34557,18076,711,Selected
34558,18077,1088,Rejected
34559,18078,1394,Rejected
34560,18078,768,Rejected
34561,18078,1802,Rejected
34562,18078,352,Rejected
34563,18078,488,Rejected
34564,18078,20,Rejected
34565,18079,457,Rejected
34566,18080,910,Rejected
34567,18081,347,Rejected
34568,18082,1185,Rejected
34569,18083,1035,Rejected
34570,18083,94,Rejected
34571,18084,1249,Rejected
34572,18085,471,Rejected
34573,18086,1202,Rejected
34574,18087,423,Rejected
34575,18087,36,Rejected
34576,18088,506,Rejected
34577,18089,1002,Rejected
34578,18090,416,Rejected
34579,18091,469,Rejected
34580,18092,1514,Rejected
34581,18092,1269,Rejected
34582,18093,112,Rejected
34583,18094,271,Rejected
34584,18095,1015,Rejected
34585,18095,1,Rejected
34586,18096,1250,Rejected
34587,18096,549,Rejected
34588,18096,88,Rejected
34589,18096,416,Rejected
34590,18096,1557,Rejected
34591,18096,326,Rejected
34592,18097,1628,Rejected
34593,18098,1981,Selected
34594,18099,791,Rejected
34595,18100,1916,Rejected
34596,18101,356,Rejected
34597,18101,321,Rejected
34598,18101,401,Selected
34599,18101,331,Rejected
34600,18102,476,Rejected
34601,18102,377,Rejected
34602,18102,443,Rejected
34603,18102,286,Rejected
34604,18102,978,Rejected
34605,18102,1206,Rejected
34606,18102,298,Rejected
34607,18102,37,Selected
34608,18102,972,Rejected
34609,18102,1207,Rejected
34610,18103,668,Rejected
34611,18104,1773,Selected
34612,18105,607,Rejected
34613,18105,1067,Rejected
34614,18105,1936,Rejected
34615,18105,861,Rejected
34616,18106,400,Rejected
34617,18107,409,Rejected
34618,18108,1493,Rejected
34619,18109,1685,Rejected
34620,18110,766,Rejected
34621,18111,167,Rejected
34622,18112,636,Rejected
34623,18112,1639,Rejected
34624,18112,1490,Rejected
34625,18113,934,Rejected
34626,18114,1576,Rejected
34627,18114,1112,Rejected
34628,18114,1880,Rejected
34629,18114,1622,Rejected
34630,18114,1282,Rejected
34631,18115,253,Rejected
34632,18116,1459,Rejected
34633,18117,717,Rejected
34634,18118,988,Rejected
34635,18119,1505,Rejected
34636,18119,756,Rejected
34637,18120,431,Rejected
34638,18120,1696,Rejected
34639,18120,756,Rejected
34640,18120,836,Rejected
34641,18120,118,Rejected
34642,18121,1586,Rejected
34643,18122,1671,Rejected
34644,18122,1804,Rejected
34645,18123,1706,Rejected
34646,18123,598,Rejected
34647,18124,95,Selected
34648,18125,317,Rejected
34649,18126,395,Rejected
34650,18126,429,Rejected
34651,18126,173,Rejected
34652,18126,185,Rejected
34653,18127,1240,Rejected
34654,18128,582,Rejected
34655,18128,114,Selected
34656,18128,1859,Rejected
34657,18128,1067,Rejected
34658,18128,99,Rejected
34659,18129,1517,Rejected
34660,18130,981,Rejected
34661,18131,1898,Rejected
34662,18131,1400,Rejected
34663,18131,480,Rejected
34664,18131,1471,Rejected
34665,18132,1886,Rejected
34666,18133,950,Rejected
34667,18134,468,Rejected
34668,18135,1371,Selected
34669,18136,218,Rejected
34670,18137,1100,Rejected
34671,18138,171,Rejected
34672,18139,243,Rejected
34673,18140,183,Rejected
34674,18141,53,Rejected
34675,18141,918,Rejected
34676,18141,228,Rejected
34677,18142,7,Rejected
34678,18143,31,Rejected
34679,18144,737,Rejected
34680,18145,644,Rejected
34681,18146,667,Rejected
34682,18146,1510,Rejected
34683,18146,23,Rejected
34684,18147,1807,Rejected
34685,18148,1938,Rejected
34686,18149,878,Selected
34687,18150,1718,Rejected
34688,18150,1089,Rejected
34689,18150,1961,Rejected
34690,18150,298,Rejected
34691,18151,1786,Rejected
34692,18151,146,Rejected
34693,18152,722,Rejected
34694,18153,15,Rejected
34695,18154,1514,Rejected
34696,18155,38,Selected
34697,18156,1692,Rejected
34698,18157,644,Rejected
34699,18158,882,Rejected
34700,18159,534,Rejected
34701,18160,262,Rejected
34702,18160,1157,Rejected
34703,18160,1903,Rejected
34704,18160,1684,Rejected
34705,18160,1374,Rejected
34706,18161,1968,Rejected
34707,18161,1151,Rejected
34708,18162,851,Selected
34709,18163,1516,Rejected
34710,18164,1030,Rejected
34711,18165,583,Rejected
34712,18166,1471,Rejected
34713,18166,576,Rejected
34714,18166,1135,Rejected
34715,18166,807,Rejected
34716,18166,1921,Rejected
34717,18166,1053,Rejected
34718,18166,1737,Rejected
34719,18166,444,Rejected
34720,18166,362,Rejected
34721,18166,1109,Rejected
34722,18166,969,Rejected
34723,18166,438,Selected
34724,18166,696,Rejected
34725,18167,1255,Rejected
34726,18168,1800,Rejected
34727,18169,1793,Rejected
34728,18170,395,Rejected
34729,18171,252,Rejected
34730,18172,184,Rejected
34731,18172,632,Rejected
34732,18172,573,Rejected
34733,18172,1428,Rejected
34734,18172,1331,Rejected
34735,18172,1270,Rejected
34736,18172,1656,Rejected
34737,18172,1415,Rejected
34738,18172,483,Rejected
34739,18172,461,Selected
34740,18172,1219,Rejected
34741,18173,1491,Rejected
34742,18174,28,Rejected
34743,18174,1171,Rejected
34744,18174,239,Rejected
34745,18174,779,Rejected
34746,18174,596,Rejected
34747,18174,374,Rejected
34748,18175,913,Rejected
34749,18175,28,Rejected
34750,18176,1170,Rejected
34751,18177,931,Rejected
34752,18178,353,Rejected
34753,18179,1712,Rejected
34754,18179,1781,Selected
34755,18179,1074,Rejected
34756,18180,1627,Rejected
34757,18181,391,Selected
34758,18181,404,Selected
34759,18182,428,Rejected
34760,18183,1019,Rejected
34761,18183,306,Rejected
34762,18183,1728,Rejected
34763,18183,211,Rejected
34764,18183,508,Rejected
34765,18183,1714,Selected
34766,18183,316,Rejected
34767,18184,1452,Rejected
34768,18184,1966,Rejected
34769,18185,1475,Rejected
34770,18185,1364,Rejected
34771,18186,557,Rejected
34772,18187,1682,Rejected
34773,18187,1105,Rejected
34774,18187,120,Rejected
34775,18188,173,Rejected
34776,18189,363,Rejected
34777,18190,1726,Rejected
34778,18190,905,Rejected
34779,18190,1894,Rejected
34780,18190,221,Selected
34781,18190,1364,Rejected
34782,18190,1171,Rejected
34783,18190,1630,Rejected
34784,18191,630,Rejected
34785,18192,349,Rejected
34786,18193,35,Rejected
34787,18194,448,Rejected
34788,18195,1457,Rejected
34789,18196,921,Rejected
34790,18196,1503,Rejected
34791,18197,1589,Rejected
34792,18198,1166,Rejected
34793,18199,725,Rejected
34794,18200,1639,Rejected
34795,18200,1730,Rejected
34796,18201,141,Selected
34797,18201,802,Rejected
34798,18202,770,Rejected
34799,18202,380,Rejected
34800,18202,647,Rejected
34801,18203,1162,Rejected
34802,18203,315,Rejected
34803,18204,1593,Rejected
34804,18205,954,Rejected
34805,18205,1185,Rejected
34806,18206,1766,Rejected
34807,18207,500,Rejected
34808,18208,384,Selected
34809,18208,623,Rejected
34810,18209,880,Rejected
34811,18210,344,Rejected
34812,18211,1148,Rejected
34813,18212,1862,Rejected
34814,18213,1963,Rejected
34815,18214,304,Rejected
34816,18214,1812,Rejected
34817,18214,1116,Rejected
34818,18215,671,Rejected
34819,18216,413,Rejected
34820,18217,936,Rejected
34821,18218,1372,Rejected
34822,18219,414,Rejected
34823,18220,76,Rejected
34824,18220,544,Rejected
34825,18221,615,Rejected
34826,18222,362,Rejected
34827,18222,703,Selected
34828,18223,480,Rejected
34829,18224,237,Rejected
34830,18225,362,Rejected
34831,18226,998,Rejected
34832,18227,1030,Rejected
34833,18228,432,Rejected
34834,18228,373,Rejected
34835,18229,410,Rejected
34836,18230,195,Rejected
34837,18230,1516,Rejected
34838,18231,851,Rejected
34839,18232,1732,Rejected
34840,18233,43,Rejected
34841,18234,1972,Rejected
34842,18235,103,Rejected
34843,18235,1950,Rejected
34844,18235,259,Rejected
34845,18235,1287,Rejected
34846,18236,1375,Rejected
34847,18237,998,Rejected
34848,18238,35,Rejected
34849,18238,73,Rejected
34850,18238,463,Rejected
34851,18238,1331,Rejected
34852,18238,563,Rejected
34853,18238,1116,Rejected
34854,18239,1396,Rejected
34855,18240,1102,Rejected
34856,18240,1539,Rejected
34857,18241,813,Rejected
34858,18241,310,Rejected
34859,18241,1262,Rejected
34860,18241,1133,Rejected
34861,18241,542,Rejected
34862,18241,447,Rejected
34863,18241,1492,Rejected
34864,18242,1870,Rejected
34865,18242,404,Rejected
34866,18242,395,Rejected
34867,18242,1548,Rejected
34868,18242,1371,Rejected
34869,18242,1719,Selected
34870,18243,785,Rejected
34871,18244,707,Rejected
34872,18244,782,Rejected
34873,18245,122,Rejected
34874,18246,238,Rejected
34875,18247,24,Rejected
34876,18248,1239,Rejected
34877,18249,26,Rejected
34878,18249,1699,Rejected
34879,18250,585,Rejected
34880,18251,1018,Rejected
34881,18251,393,Rejected
34882,18252,97,Selected
34883,18253,1140,Rejected
34884,18254,569,Rejected
34885,18254,1223,Rejected
34886,18255,1017,Rejected
34887,18255,304,Rejected
34888,18255,845,Rejected
34889,18255,1684,Rejected
34890,18256,1284,Rejected
34891,18257,962,Selected
34892,18258,204,Rejected
34893,18258,197,Rejected
34894,18259,1947,Selected
34895,18260,761,Rejected
34896,18261,378,Rejected
34897,18261,1560,Rejected
34898,18261,1271,Rejected
34899,18261,1856,Rejected
34900,18261,90,Rejected
34901,18261,919,Rejected
34902,18262,1386,Rejected
34903,18263,136,Rejected
34904,18264,726,Rejected
34905,18265,1073,Selected
34906,18265,1120,Rejected
34907,18265,806,Rejected
34908,18266,1808,Selected
34909,18267,858,Selected
34910,18268,1786,Rejected
34911,18268,1000,Selected
34912,18268,650,Rejected
34913,18268,1207,Rejected
34914,18268,1900,Rejected
34915,18268,435,Rejected
34916,18269,1811,Rejected
34917,18270,1266,Rejected
34918,18271,1691,Rejected
34919,18272,360,Rejected
34920,18273,18,Rejected
34921,18273,521,Rejected
34922,18273,1499,Rejected
34923,18273,1064,Rejected
34924,18273,867,Rejected
34925,18274,1860,Rejected
34926,18275,815,Rejected
34927,18276,1281,Rejected
34928,18276,78,Rejected
34929,18277,1692,Rejected
34930,18278,343,Rejected
34931,18278,445,Rejected
34932,18279,204,Rejected
34933,18279,350,Rejected
34934,18280,1189,Selected
34935,18281,82,Rejected
34936,18282,1620,Selected
34937,18283,87,Rejected
34938,18284,1127,Rejected
34939,18285,1575,Rejected
34940,18285,1406,Rejected
34941,18286,580,Rejected
34942,18287,673,Rejected
34943,18288,1198,Rejected
34944,18289,159,Rejected
34945,18290,1154,Rejected
34946,18291,1305,Rejected
34947,18291,60,Rejected
34948,18292,1297,Rejected
34949,18293,202,Rejected
34950,18293,1382,Rejected
34951,18294,484,Rejected
34952,18294,1159,Rejected
34953,18294,1935,Rejected
34954,18295,2000,Rejected
34955,18296,1901,Rejected
34956,18296,405,Rejected
34957,18297,710,Rejected
34958,18298,1107,Rejected
34959,18298,1036,Rejected
34960,18298,1486,Rejected
34961,18298,153,Rejected
34962,18299,997,Selected
34963,18299,1257,Rejected
34964,18300,1975,Rejected
34965,18300,238,Rejected
34966,18301,832,Rejected
34967,18301,627,Rejected
34968,18302,1678,Rejected
34969,18303,637,Rejected
34970,18304,1523,Rejected
34971,18304,1621,Selected
34972,18305,594,Rejected
34973,18305,1426,Selected
34974,18306,1347,Rejected
34975,18307,675,Rejected
34976,18308,1401,Rejected
34977,18309,582,Selected
34978,18310,35,Rejected
34979,18311,742,Rejected
34980,18312,825,Rejected
34981,18312,1319,Rejected
34982,18313,398,Rejected
34983,18314,402,Rejected
34984,18315,1865,Rejected
34985,18316,1909,Rejected
34986,18316,1805,Rejected
34987,18316,593,Rejected
34988,18316,271,Rejected
34989,18317,1625,Rejected
34990,18318,268,Rejected
34991,18318,1857,Rejected
34992,18319,970,Rejected
34993,18320,615,Rejected
34994,18321,1547,Rejected
34995,18322,1180,Rejected
34996,18323,721,Rejected
34997,18324,1883,Rejected
34998,18325,840,Rejected
34999,18326,1049,Rejected
35000,18327,1188,Rejected
35001,18327,1529,Rejected
35002,18328,1954,Rejected
35003,18328,302,Rejected
35004,18328,444,Rejected
35005,18328,1918,Rejected
35006,18329,1034,Rejected
35007,18330,1821,Rejected
35008,18331,1135,Rejected
35009,18331,1306,Rejected
35010,18331,455,Rejected
35011,18331,1916,Rejected
35012,18332,459,Rejected
35013,18332,1652,Rejected
35014,18332,978,Rejected
35015,18332,1621,Rejected
35016,18332,1039,Rejected
35017,18332,23,Rejected
35018,18333,911,Rejected
35019,18333,106,Rejected
35020,18334,1545,Rejected
35021,18334,1118,Rejected
35022,18334,774,Rejected
35023,18335,407,Selected
35024,18336,675,Rejected
35025,18337,1268,Rejected
35026,18338,1802,Rejected
35027,18339,881,Selected
35028,18340,1854,Rejected
35029,18341,930,Rejected
35030,18341,1820,Rejected
35031,18341,427,Rejected
35032,18342,1919,Rejected
35033,18343,1986,Selected
35034,18343,1921,Rejected
35035,18343,1628,Rejected
35036,18344,1275,Rejected
35037,18344,1320,Rejected
35038,18345,1730,Rejected
35039,18346,13,Rejected
35040,18346,1052,Rejected
35041,18346,1067,Rejected
35042,18347,587,Rejected
35043,18347,1070,Rejected
35044,18348,942,Rejected
35045,18348,1755,Rejected
35046,18349,1058,Selected
35047,18350,1054,Rejected
35048,18350,595,Rejected
35049,18351,96,Rejected
35050,18352,8,Rejected
35051,18352,311,Rejected
35052,18352,1987,Rejected
35053,18352,1128,Rejected
35054,18352,875,Rejected
35055,18353,599,Rejected
35056,18354,465,Rejected
35057,18354,32,Rejected
35058,18354,1153,Rejected
35059,18354,1986,Rejected
35060,18355,1992,Rejected
35061,18356,1223,Rejected
35062,18356,930,Rejected
35063,18356,1040,Rejected
35064,18356,495,Rejected
35065,18356,500,Rejected
35066,18356,1172,Rejected
35067,18356,1153,Rejected
35068,18357,1229,Rejected
35069,18358,1432,Rejected
35070,18359,188,Rejected
35071,18360,389,Rejected
35072,18360,1319,Rejected
35073,18360,525,Rejected
35074,18360,460,Rejected
35075,18361,1,Rejected
35076,18362,766,Rejected
35077,18363,615,Rejected
35078,18364,689,Rejected
35079,18365,1267,Rejected
35080,18366,709,Rejected
35081,18367,357,Rejected
35082,18368,1826,Rejected
35083,18369,1910,Rejected
35084,18370,103,Rejected
35085,18371,194,Selected
35086,18372,1625,Rejected
35087,18372,1278,Rejected
35088,18372,974,Selected
35089,18372,1619,Rejected
35090,18372,55,Rejected
35091,18372,906,Rejected
35092,18373,789,Rejected
35093,18373,963,Rejected
35094,18373,256,Rejected
35095,18373,1828,Rejected
35096,18373,955,Rejected
35097,18374,982,Rejected
35098,18374,384,Rejected
35099,18374,1157,Selected
35100,18375,1598,Rejected
35101,18376,1464,Rejected
35102,18377,803,Rejected
35103,18378,1154,Rejected
35104,18379,385,Rejected
35105,18380,1738,Rejected
35106,18381,43,Rejected
35107,18381,1679,Rejected
35108,18381,894,Selected
35109,18382,978,Rejected
35110,18383,116,Rejected
35111,18383,1385,Rejected
35112,18383,461,Rejected
35113,18383,1679,Rejected
35114,18384,1931,Rejected
35115,18385,1295,Rejected
35116,18385,1604,Rejected
35117,18386,524,Rejected
35118,18387,900,Rejected
35119,18387,473,Rejected
35120,18387,235,Selected
35121,18388,644,Rejected
35122,18389,1290,Rejected
35123,18390,1504,Rejected
35124,18391,935,Rejected
35125,18391,453,Rejected
35126,18391,593,Selected
35127,18391,80,Rejected
35128,18391,590,Rejected
35129,18391,1278,Rejected
35130,18391,1507,Rejected
35131,18391,1795,Rejected
35132,18391,749,Rejected
35133,18391,676,Rejected
35134,18391,59,Rejected
35135,18392,1535,Selected
35136,18392,515,Rejected
35137,18392,1089,Rejected
35138,18392,236,Rejected
35139,18392,859,Rejected
35140,18392,1074,Rejected
35141,18392,1341,Rejected
35142,18392,1432,Rejected
35143,18393,1747,Rejected
35144,18394,1918,Rejected
35145,18395,888,Rejected
35146,18396,1628,Rejected
35147,18397,518,Rejected
35148,18398,1814,Rejected
35149,18399,1687,Rejected
35150,18400,1738,Rejected
35151,18401,269,Rejected
35152,18401,488,Rejected
35153,18401,689,Rejected
35154,18402,492,Rejected
35155,18403,1019,Rejected
35156,18404,696,Rejected
35157,18405,1400,Rejected
35158,18406,1510,Rejected
35159,18406,1559,Rejected
35160,18407,836,Rejected
35161,18408,73,Rejected
35162,18409,640,Rejected
35163,18409,622,Rejected
35164,18409,1279,Rejected
35165,18409,1865,Rejected
35166,18409,694,Selected
35167,18409,656,Rejected
35168,18410,1363,Rejected
35169,18411,1721,Rejected
35170,18412,122,Rejected
35171,18413,557,Rejected
35172,18414,1388,Rejected
35173,18414,694,Rejected
35174,18414,394,Rejected
35175,18415,298,Rejected
35176,18416,1307,Selected
35177,18417,1288,Rejected
35178,18418,1782,Rejected
35179,18419,601,Rejected
35180,18419,142,Rejected
35181,18419,686,Rejected
35182,18419,323,Rejected
35183,18419,671,Selected
35184,18419,1125,Rejected
35185,18419,330,Rejected
35186,18419,1403,Rejected
35187,18419,1947,Rejected
35188,18420,1988,Rejected
35189,18421,1035,Rejected
35190,18422,1244,Rejected
35191,18423,189,Rejected
35192,18423,1215,Selected
35193,18424,1481,Selected
35194,18425,852,Rejected
35195,18426,1913,Rejected
35196,18427,1761,Rejected
35197,18428,443,Selected
35198,18428,738,Selected
35199,18428,181,Rejected
35200,18428,1611,Rejected
35201,18428,1965,Rejected
35202,18429,1892,Rejected
35203,18430,304,Rejected
35204,18431,875,Rejected
35205,18432,489,Rejected
35206,18433,123,Rejected
35207,18433,835,Rejected
35208,18434,1589,Rejected
35209,18434,598,Rejected
35210,18434,483,Rejected
35211,18434,481,Rejected
35212,18434,149,Rejected
35213,18435,1070,Rejected
35214,18436,849,Rejected
35215,18437,1006,Rejected
35216,18437,819,Rejected
35217,18438,825,Rejected
35218,18439,677,Rejected
35219,18440,204,Selected
35220,18440,156,Rejected
35221,18440,523,Rejected
35222,18441,782,Rejected
35223,18441,73,Rejected
35224,18441,1952,Selected
35225,18441,1633,Rejected
35226,18441,1746,Rejected
35227,18442,189,Rejected
35228,18443,1931,Rejected
35229,18444,1355,Rejected
35230,18445,455,Rejected
35231,18446,1110,Rejected
35232,18446,1989,Rejected
35233,18446,1370,Rejected
35234,18447,291,Rejected
35235,18448,949,Rejected
35236,18448,339,Rejected
35237,18449,557,Selected
35238,18450,1775,Rejected
35239,18450,1012,Rejected
35240,18450,333,Rejected
35241,18451,1829,Rejected
35242,18452,977,Rejected
35243,18453,1887,Rejected
35244,18453,710,Rejected
35245,18454,1068,Rejected
35246,18455,383,Rejected
35247,18455,1196,Rejected
35248,18455,1993,Rejected
35249,18456,1410,Rejected
35250,18456,1283,Rejected
35251,18456,1526,Rejected
35252,18457,826,Rejected
35253,18457,1305,Rejected
35254,18457,1404,Rejected
35255,18458,262,Selected
35256,18459,1328,Rejected
35257,18459,514,Rejected
35258,18459,293,Rejected
35259,18460,1522,Rejected
35260,18461,1925,Rejected
35261,18462,920,Rejected
35262,18462,915,Rejected
35263,18462,1749,Rejected
35264,18462,53,Selected
35265,18463,1374,Rejected
35266,18463,136,Rejected
35267,18464,1742,Rejected
35268,18465,1505,Rejected
35269,18466,1620,Rejected
35270,18467,1658,Rejected
35271,18467,1298,Rejected
35272,18467,186,Rejected
35273,18468,1322,Rejected
35274,18468,1773,Selected
35275,18469,1781,Rejected
35276,18469,246,Rejected
35277,18469,622,Rejected
35278,18470,241,Selected
35279,18471,85,Rejected
35280,18472,1385,Rejected
35281,18473,1131,Rejected
35282,18473,899,Rejected
35283,18474,265,Rejected
35284,18475,1544,Rejected
35285,18476,227,Rejected
35286,18477,546,Selected
35287,18478,1414,Rejected
35288,18479,1532,Rejected
35289,18479,1367,Rejected
35290,18479,1956,Rejected
35291,18480,1760,Rejected
35292,18480,1750,Rejected
35293,18480,940,Rejected
35294,18481,843,Rejected
35295,18482,1703,Rejected
35296,18483,193,Rejected
35297,18484,178,Rejected
35298,18484,621,Rejected
35299,18484,800,Rejected
35300,18484,940,Rejected
35301,18484,1742,Rejected
35302,18484,422,Rejected
35303,18484,277,Rejected
35304,18485,257,Rejected
35305,18486,1448,Rejected
35306,18487,1651,Rejected
35307,18488,591,Rejected
35308,18488,554,Rejected
35309,18489,1655,Rejected
35310,18490,397,Rejected
35311,18490,500,Rejected
35312,18491,1613,Rejected
35313,18492,122,Rejected
35314,18492,1836,Selected
35315,18493,1326,Rejected
35316,18493,711,Rejected
35317,18493,1315,Rejected
35318,18493,1206,Selected
35319,18493,569,Rejected
35320,18494,398,Rejected
35321,18495,1100,Rejected
35322,18496,354,Rejected
35323,18497,1264,Rejected
35324,18498,1132,Rejected
35325,18498,1106,Rejected
35326,18499,1216,Rejected
35327,18500,1557,Rejected
35328,18500,1595,Rejected
35329,18500,983,Rejected
35330,18500,462,Rejected
35331,18501,700,Rejected
35332,18502,201,Rejected
35333,18503,1813,Rejected
35334,18504,902,Rejected
35335,18505,142,Rejected
35336,18506,681,Rejected
35337,18506,1885,Rejected
35338,18507,1974,Rejected
35339,18507,532,Rejected
35340,18508,604,Selected
35341,18508,1325,Rejected
35342,18508,680,Rejected
35343,18509,949,Rejected
35344,18509,1187,Rejected
35345,18509,1386,Rejected
35346,18510,754,Rejected
35347,18510,816,Rejected
35348,18510,986,Rejected
35349,18510,402,Rejected
35350,18510,1977,Rejected
35351,18510,619,Rejected
35352,18510,41,Rejected
35353,18510,536,Rejected
35354,18510,454,Rejected
35355,18511,263,Rejected
35356,18512,1161,Rejected
35357,18512,1335,Rejected
35358,18513,1893,Rejected
35359,18514,841,Rejected
35360,18514,776,Rejected
35361,18515,1290,Rejected
35362,18515,708,Rejected
35363,18515,226,Rejected
35364,18516,610,Rejected
35365,18517,1147,Rejected
35366,18518,448,Rejected
35367,18518,1311,Rejected
35368,18519,1641,Rejected
35369,18520,485,Rejected
35370,18521,1177,Rejected
35371,18522,662,Rejected
35372,18522,415,Rejected
35373,18522,1828,Selected
35374,18522,1344,Rejected
35375,18523,143,Rejected
35376,18524,1124,Rejected
35377,18524,1433,Selected
35378,18524,142,Rejected
35379,18524,1536,Rejected
35380,18525,508,Rejected
35381,18526,1431,Rejected
35382,18527,379,Rejected
35383,18528,267,Rejected
35384,18529,1649,Rejected
35385,18529,328,Rejected
35386,18529,1940,Rejected
35387,18530,640,Rejected
35388,18531,1248,Rejected
35389,18531,89,Rejected
35390,18532,1237,Selected
35391,18532,351,Rejected
35392,18533,1421,Rejected
35393,18533,982,Rejected
35394,18533,2,Rejected
35395,18534,1705,Rejected
35396,18534,649,Rejected
35397,18534,1402,Rejected
35398,18535,213,Selected
35399,18535,14,Rejected
35400,18536,1743,Rejected
35401,18537,1133,Rejected
35402,18537,185,Rejected
35403,18537,1479,Rejected
35404,18538,1312,Rejected
35405,18538,1965,Rejected
35406,18538,1435,Rejected
35407,18538,945,Rejected
35408,18538,184,Rejected
35409,18538,792,Rejected
35410,18538,904,Rejected
35411,18538,223,Rejected
35412,18538,1174,Rejected
35413,18539,233,Rejected
35414,18540,198,Rejected
35415,18541,688,Rejected
35416,18541,302,Rejected
35417,18542,1425,Rejected
35418,18543,819,Rejected
35419,18544,548,Rejected
35420,18545,1866,Rejected
35421,18545,605,Rejected
35422,18545,343,Rejected
35423,18545,1654,Rejected
35424,18546,1441,Rejected
35425,18546,506,Rejected
35426,18546,764,Rejected
35427,18546,110,Rejected
35428,18547,611,Rejected
35429,18547,1173,Selected
35430,18548,693,Selected
35431,18548,617,Rejected
35432,18549,272,Rejected
35433,18550,1158,Rejected
35434,18551,1766,Rejected
35435,18552,1353,Rejected
35436,18553,793,Rejected
35437,18554,183,Rejected
35438,18555,1013,Rejected
35439,18556,628,Rejected
35440,18557,1567,Rejected
35441,18558,885,Rejected
35442,18559,1309,Rejected
35443,18559,1757,Rejected
35444,18559,595,Rejected
35445,18560,1487,Rejected
35446,18561,1747,Rejected
35447,18562,1269,Rejected
35448,18563,1161,Rejected
35449,18563,1242,Rejected
35450,18563,1140,Rejected
35451,18564,898,Rejected
35452,18564,270,Rejected
35453,18564,375,Rejected
35454,18564,628,Rejected
35455,18564,761,Rejected
35456,18565,699,Rejected
35457,18565,1946,Rejected
35458,18565,1486,Rejected
35459,18565,1240,Rejected
35460,18565,305,Selected
35461,18566,1813,Rejected
35462,18567,978,Rejected
35463,18568,1950,Rejected
35464,18569,895,Rejected
35465,18569,1318,Rejected
35466,18570,1161,Rejected
35467,18570,592,Rejected
35468,18570,547,Rejected
35469,18570,320,Rejected
35470,18570,708,Rejected
35471,18571,1150,Rejected
35472,18571,1328,Rejected
35473,18571,443,Rejected
35474,18571,1458,Rejected
35475,18572,1876,Rejected
35476,18572,1293,Rejected
35477,18572,208,Rejected
35478,18572,607,Rejected
35479,18572,1252,Rejected
35480,18573,493,Selected
35481,18573,1414,Rejected
35482,18573,53,Rejected
35483,18573,514,Rejected
35484,18573,1717,Rejected
35485,18573,788,Rejected
35486,18574,503,Rejected
35487,18575,746,Rejected
35488,18575,1762,Rejected
35489,18575,275,Selected
35490,18575,1419,Rejected
35491,18575,325,Rejected
35492,18575,1304,Rejected
35493,18576,491,Rejected
35494,18577,1346,Selected
35495,18578,1390,Rejected
35496,18578,1202,Rejected
35497,18578,1847,Rejected
35498,18578,1130,Rejected
35499,18578,1372,Rejected
35500,18578,536,Rejected
35501,18579,1857,Rejected
35502,18580,1905,Rejected
35503,18581,1665,Rejected
35504,18582,1688,Rejected
35505,18582,884,Rejected
35506,18582,359,Rejected
35507,18582,770,Rejected
35508,18582,1765,Rejected
35509,18583,1124,Rejected
35510,18583,213,Rejected
35511,18584,1798,Rejected
35512,18585,1891,Rejected
35513,18586,1371,Rejected
35514,18587,101,Rejected
35515,18588,313,Rejected
35516,18589,1668,Rejected
35517,18589,1268,Rejected
35518,18589,1773,Rejected
35519,18589,742,Rejected
35520,18589,1249,Rejected
35521,18590,1029,Rejected
35522,18591,1404,Rejected
